Peer,vendor,KPI,value
Midsize/Departmental Implementations,DigDash,Operational BI,5.885110294
Midsize/Departmental Implementations,Domo,Operational BI,7.211114253
Midsize/Departmental Implementations,Dundas,Operational BI,9.777573529
Midsize/Departmental Implementations,Entrinsik,Operational BI,10
Midsize/Departmental Implementations,Infor d/EPM,Operational BI,1.992647059
Midsize/Departmental Implementations,InfoZoom,Operational BI,3.104779412
Midsize/Departmental Implementations,Logi Analytics ,Operational BI,6.475930607
Midsize/Departmental Implementations,Looker,Operational BI,5.954618566
Midsize/Departmental Implementations,Microsoft Excel,Operational BI,1
Midsize/Departmental Implementations,Microsoft Power BI,Operational BI,3.22393645
Midsize/Departmental Implementations,Phocas,Operational BI,4.852415966
Midsize/Departmental Implementations,Report One,Operational BI,6.070465686
Midsize/Departmental Implementations,Serviceware Perf.,Operational BI,2.090776384
Midsize/Departmental Implementations,TARGIT,Operational BI,7.43624226
Midsize/Departmental Implementations,Zoho Analytics,Operational BI,6.506596021
Midsize/Departmental Implementations,Peer Group Average,Operational BI,5.069642471
Midsize/Departmental Implementations,Bissantz,Innovation,4.083070375
Midsize/Departmental Implementations,CALUMO,Innovation,4.988042724
Midsize/Departmental Implementations,Cubeware,Innovation,4.042216771
Midsize/Departmental Implementations,DigDash,Innovation,3.312130714
Midsize/Departmental Implementations,Domo,Innovation,6.570612951
Midsize/Departmental Implementations,Dundas,Innovation,7.139793764
Midsize/Departmental Implementations,Entrinsik,Innovation,4.681239126
Midsize/Departmental Implementations,Infor d/EPM,Innovation,3.853814236
Midsize/Departmental Implementations,InfoZoom,Innovation,3.942130703
Midsize/Departmental Implementations,Logi Analytics ,Innovation,4.661579117
Midsize/Departmental Implementations,Looker,Innovation,6.387812806
Midsize/Departmental Implementations,Microsoft Excel,Innovation,3.062811056
Midsize/Departmental Implementations,Microsoft Power BI,Innovation,6.071570236
Midsize/Departmental Implementations,Phocas,Innovation,5.751426791
Midsize/Departmental Implementations,Report One,Innovation,2.773533641
Midsize/Departmental Implementations,Serviceware Perf.,Innovation,2.854969173
Midsize/Departmental Implementations,TARGIT,Innovation,6.507761789
Midsize/Departmental Implementations,Zoho Analytics,Innovation,5.573470569
Midsize/Departmental Implementations,Peer Group Average,Innovation,4.792110363
Midsize/Departmental Implementations,Bissantz,Considered for Purchase,2.450975179
Midsize/Departmental Implementations,CALUMO,Considered for Purchase,1.004938504
Midsize/Departmental Implementations,Cubeware,Considered for Purchase,2.354572734
Midsize/Departmental Implementations,DigDash,Considered for Purchase,1.217023883
Midsize/Departmental Implementations,Domo,Considered for Purchase,1.737597086
Midsize/Departmental Implementations,Dundas,Considered for Purchase,1.429109262
Midsize/Departmental Implementations,Entrinsik,Considered for Purchase,1.024218993
Midsize/Departmental Implementations,Infor d/EPM,Considered for Purchase,2.161767844
Midsize/Departmental Implementations,InfoZoom,Considered for Purchase,1
Midsize/Departmental Implementations,Logi Analytics ,Considered for Purchase,1.159182416
Midsize/Departmental Implementations,Looker,Considered for Purchase,2.547377624
Midsize/Departmental Implementations,Microsoft Excel,Considered for Purchase,9.314829262
Midsize/Departmental Implementations,Microsoft Power BI,Considered for Purchase,10
Midsize/Departmental Implementations,Phocas,Considered for Purchase,1.004938504
Midsize/Departmental Implementations,Report One,Considered for Purchase,1.197743394
Midsize/Departmental Implementations,Serviceware Perf.,Considered for Purchase,1.139901927
Midsize/Departmental Implementations,TARGIT,Considered for Purchase,1.332706817
Midsize/Departmental Implementations,Zoho Analytics,Considered for Purchase,1.255584861
Midsize/Departmental Implementations,Peer Group Average,Considered for Purchase,2.40735935
Midsize/Departmental Implementations,Bissantz,Competitive Win Rate,4.794548872
Midsize/Departmental Implementations,CALUMO,Competitive Win Rate,10
Midsize/Departmental Implementations,Cubeware,Competitive Win Rate,3.356951701
Midsize/Departmental Implementations,DigDash,Competitive Win Rate,3.87593985
Midsize/Departmental Implementations,Domo,Competitive Win Rate,3.432167375
Midsize/Departmental Implementations,Dundas,Competitive Win Rate,6.937969925
Midsize/Departmental Implementations,Entrinsik,Competitive Win Rate,8.639097744
Midsize/Departmental Implementations,Infor d/EPM,Competitive Win Rate,2.386303597
Midsize/Departmental Implementations,InfoZoom,Competitive Win Rate,8.919283503
Midsize/Departmental Implementations,Logi Analytics ,Competitive Win Rate,8.1156738
Midsize/Departmental Implementations,Looker,Competitive Win Rate,2.272019334
Midsize/Departmental Implementations,Microsoft Excel,Competitive Win Rate,5.231398496
Midsize/Departmental Implementations,Microsoft Power BI,Competitive Win Rate,4.434101943
Midsize/Departmental Implementations,Phocas,Competitive Win Rate,8.639097744
Midsize/Departmental Implementations,Report One,Competitive Win Rate,7.958646617
Midsize/Departmental Implementations,Serviceware Perf.,Competitive Win Rate,8.530225564
Midsize/Departmental Implementations,TARGIT,Competitive Win Rate,7.250421973
Midsize/Departmental Implementations,Zoho Analytics,Competitive Win Rate,5.034545824
Midsize/Departmental Implementations,Peer Group Average,Competitive Win Rate,6.100466326
Midsize/Departmental Implementations,Bissantz,Competitiveness,3.857119395
Midsize/Departmental Implementations,CALUMO,Competitiveness,6.401975402
Midsize/Departmental Implementations,Cubeware,Competitiveness,2.956000114
Midsize/Departmental Implementations,DigDash,Competitiveness,2.812373463
Midsize/Departmental Implementations,Domo,Competitiveness,2.75433926
Midsize/Departmental Implementations,Dundas,Competitiveness,4.73442566
Midsize/Departmental Implementations,Entrinsik,Competitiveness,5.593146244
Midsize/Departmental Implementations,Infor d/EPM,Competitiveness,2.296489296
Midsize/Departmental Implementations,InfoZoom,Competitiveness,5.751570102
Midsize/Departmental Implementations,Logi Analytics ,Competitiveness,5.333077247
Midsize/Departmental Implementations,Looker,Competitiveness,2.38216265
Midsize/Departmental Implementations,Microsoft Excel,Competitiveness,6.864770803
Midsize/Departmental Implementations,Microsoft Power BI,Competitiveness,6.660461166
Midsize/Departmental Implementations,Phocas,Competitiveness,5.585434048
Midsize/Departmental Implementations,Report One,Competitiveness,5.254285328
Midsize/Departmental Implementations,Serviceware Perf.,Competitiveness,5.574096109
Midsize/Departmental Implementations,TARGIT,Competitiveness,4.883335911
Midsize/Departmental Implementations,Zoho Analytics,Competitiveness,3.522961439
Midsize/Departmental Implementations,Peer Group Average,Competitiveness,4.623223535
Self-Service Analytics-focused Products,Dundas,Business Benefits,7.253586405
Self-Service Analytics-focused Products,Entrinsik,Business Benefits,7.353637902
Self-Service Analytics-focused Products,InfoZoom,Business Benefits,6.190261327
Self-Service Analytics-focused Products,Microsoft Power BI,Business Benefits,5.950577609
Self-Service Analytics-focused Products,Pyramid ,Business Benefits,9.490452018
Self-Service Analytics-focused Products,Qlik Sense,Business Benefits,7.054004512
Self-Service Analytics-focused Products,QlikView,Business Benefits,7.499194749
Self-Service Analytics-focused Products,SAP Analytics Cloud,Business Benefits,4.673002844
Self-Service Analytics-focused Products,SAS Visual Analytics,Business Benefits,7.600193377
Self-Service Analytics-focused Products,Tableau,Business Benefits,5.440443867
Self-Service Analytics-focused Products,Peer Group Average,Business Benefits,6.850535461
Self-Service Analytics-focused Products,Dundas,Project Success,5.897869214
Self-Service Analytics-focused Products,Entrinsik,Project Success,9.169921497
Self-Service Analytics-focused Products,InfoZoom,Project Success,10
Self-Service Analytics-focused Products,Microsoft Power BI,Project Success,5.302718589
Self-Service Analytics-focused Products,Pyramid ,Project Success,7.42684877
Self-Service Analytics-focused Products,Qlik Sense,Project Success,5.042521925
Self-Service Analytics-focused Products,QlikView,Project Success,5.594334231
Self-Service Analytics-focused Products,SAP Analytics Cloud,Project Success,4.516313099
Self-Service Analytics-focused Products,SAS Visual Analytics,Project Success,1
Self-Service Analytics-focused Products,Tableau,Project Success,5.76539847
Self-Service Analytics-focused Products,Peer Group Average,Project Success,5.97159258
Self-Service Analytics-focused Products,Dundas,Project Length,5.835962145
Self-Service Analytics-focused Products,Entrinsik,Project Length,5.305993691
Self-Service Analytics-focused Products,InfoZoom,Project Length,9.899053628
Self-Service Analytics-focused Products,Microsoft Power BI,Project Length,5.779179811
Self-Service Analytics-focused Products,Pyramid ,Project Length,5.911671924
Self-Service Analytics-focused Products,Qlik Sense,Project Length,7.458990536
Self-Service Analytics-focused Products,QlikView,Project Length,4.795180723
Self-Service Analytics-focused Products,SAP Analytics Cloud,Project Length,6.09530841
Self-Service Analytics-focused Products,SAS Visual Analytics,Project Length,7.425867508
Self-Service Analytics-focused Products,Tableau,Project Length,6.291981513
Self-Service Analytics-focused Products,Peer Group Average,Project Length,6.479918989
Self-Service Analytics-focused Products,Dundas,Business Value,6.565409965
Self-Service Analytics-focused Products,Entrinsik,Business Value,7.617791732
Self-Service Analytics-focused Products,InfoZoom,Business Value,8.078306268
Self-Service Analytics-focused Products,Microsoft Power BI,Business Value,5.706058303
Self-Service Analytics-focused Products,Pyramid ,Business Value,8.20612092
Self-Service Analytics-focused Products,Qlik Sense,Business Value,6.451007987
Self-Service Analytics-focused Products,QlikView,Business Value,6.413572239
Self-Service Analytics-focused Products,SAP Analytics Cloud,Business Value,4.857823857
Self-Service Analytics-focused Products,SAS Visual Analytics,Business Value,5.371074606
Self-Service Analytics-focused Products,Tableau,Business Value,5.690685009
Self-Service Analytics-focused Products,Peer Group Average,Business Value,6.495785089
Self-Service Analytics-focused Products,Dundas,Price to Value,8.736069869
Self-Service Analytics-focused Products,Entrinsik,Price to Value,10
Self-Service Analytics-focused Products,InfoZoom,Price to Value,7.56140164
Self-Service Analytics-focused Products,Microsoft Power BI,Price to Value,7.608918374
Self-Service Analytics-focused Products,Pyramid ,Price to Value,8.270742358
Self-Service Analytics-focused Products,Qlik Sense,Price to Value,5.03930131
Self-Service Analytics-focused Products,QlikView,Price to Value,5.091004367
Self-Service Analytics-focused Products,SAP Analytics Cloud,Price to Value,4.150655022
Self-Service Analytics-focused Products,SAS Visual Analytics,Price to Value,4.489956332
Self-Service Analytics-focused Products,Tableau,Price to Value,3.479509573
Self-Service Analytics-focused Products,Peer Group Average,Price to Value,6.442755885
Self-Service Analytics-focused Products,Dundas,Recommendation,6.795892169
Self-Service Analytics-focused Products,Entrinsik,Recommendation,8.952503209
Self-Service Analytics-focused Products,InfoZoom,Recommendation,8.80872914
Self-Service Analytics-focused Products,Microsoft Power BI,Recommendation,5.409499358
Self-Service Analytics-focused Products,Pyramid ,Recommendation,9.260590501
Self-Service Analytics-focused Products,Qlik Sense,Recommendation,6.256739409
Self-Service Analytics-focused Products,QlikView,Recommendation,5.652628486
Self-Service Analytics-focused Products,SAP Analytics Cloud,Recommendation,2.023816677
Self-Service Analytics-focused Products,SAS Visual Analytics,Recommendation,2.48267009
Self-Service Analytics-focused Products,Tableau,Recommendation,4.187897424
Self-Service Analytics-focused Products,Peer Group Average,Recommendation,5.983096646
Self-Service Analytics-focused Products,Dundas,Vendor Support,8.353165419
Self-Service Analytics-focused Products,Entrinsik,Vendor Support,9.743728104
Self-Service Analytics-focused Products,InfoZoom,Vendor Support,9.075450789
Self-Service Analytics-focused Products,Microsoft Power BI,Vendor Support,6.10274341
Self-Service Analytics-focused Products,Pyramid ,Vendor Support,9.290537781
Self-Service Analytics-focused Products,Qlik Sense,Vendor Support,4.0748654
Self-Service Analytics-focused Products,QlikView,Vendor Support,4.617187644
Self-Service Analytics-focused Products,SAP Analytics Cloud,Vendor Support,5.551010744
Self-Service Analytics-focused Products,SAS Visual Analytics,Vendor Support,7.509530293
Self-Service Analytics-focused Products,Tableau,Vendor Support,6.499251191
Self-Service Analytics-focused Products,Peer Group Average,Vendor Support,7.081747078
Self-Service Analytics-focused Products,Dundas,Implementer Support,7.683901293
Self-Service Analytics-focused Products,Entrinsik,Implementer Support,8.722972973
Self-Service Analytics-focused Products,InfoZoom,Implementer Support,7.810810811
Self-Service Analytics-focused Products,Microsoft Power BI,Implementer Support,4.437364372
Self-Service Analytics-focused Products,Pyramid ,Implementer Support,7.810810811
Self-Service Analytics-focused Products,Qlik Sense,Implementer Support,3.035414725
Self-Service Analytics-focused Products,QlikView,Implementer Support,5.725868726
